group	tcpID & section_idx
ground	A56589 11 | 32038
ground	A56589 11 | 32070
ground	A56589 11 | 32088
ground	A56589 11 | 32110
ground	A56589 11 | 32154
ground	A56589 11 | 32166
ground	A56589 11 | 32178
ground	A56589 11 | 32222
ground	A56589 11 | 32236
ground	A56589 11 | 32253
ground	A56589 12
ground	A56589 12 | 32340
ground	A56589 12 | 32391
ground	A56589 12 | 32433
ground	A56589 12 | 32473
ground	A56589 12 | 32496
ground	A56589 12 | 32527
ground	A56589 12 | 32549
ground	A56589 12 | 32555
ground	A56589 13
ground	A56589 13 | 32599
ground	A56589 13 | 32621
ground	A56589 14
ground	A56589 15
ground	A56589 16
ground	A56589 17
ground	A56589 18
ground	A56589 19
ground	A56589 20
ground	A56589 21
ground	A56589 22
ground	A56589 31
ground	A56589 50
ground	A56589 53
ground	A17599 5
ground	A17599 13
ground	A17599 33
ground	A17599 54
ground	A17599 80
ground	A17599 102
ground	A17599 118
ground	A17599 134
ground	A17599 161
ground	A17599 181
ground	A17599 196
ground	A17599 222
ground	A17599 251
ground	A17599 275
ground	A17599 307
ground	A17599 342
ground	A17599 370
ground	A17599 392
ground	A17599 414
ground	A17599 429
ground	A17599 445
ground	A17599 460
ground	A17599 469
ground	A15447 3
ground	A15447 5
ground	A15447 10
ground	A15447 13
ground	A15447 15
ground	A15447 17
ground	A15447 17 | 33847
ground	A15447 17 | 33875
ground	A15447 17 | 33913
ground	A15447 17 | 33952
ground	A15447 18
ground	A15447 18 | 33999
ground	A15447 18 | 34029
ground	A15447 18 | 34073
ground	A15447 18 | 34100
ground	A15447 18 | 34129
ground	A15447 19
ground	A15447 19 | 34167
ground	A15447 19 | 34200
ground	A15447 20
ground	A15447 21
ground	A15447 22
ground	A15447 22 | 34302
ground	A15447 22 | 34327
ground	A15447 22 | 34342
ground	A15447 22 | 34374
ground	A15447 22 | 34400
ground	A15447 22 | 34425
ground	A15447 22 | 34458
ground	A15447 22 | 34485
ground	A15447 22 | 34512
ground	A15447 22 | 34548
ground	A15447 22 | 34576
ground	A15447 22 | 34613
ground	A15447 22 | 34646
ground	A15447 22 | 34674
ground	A15447 24
ground	A15447 24 | 34704
ground	A15447 24 | 34725
ground	A15447 24 | 34774
ground	A15447 24 | 34803
ground	A15447 24 | 34835
ground	A15447 24 | 34862
ground	A15447 24 | 34904
ground	A15447 24 | 34935
ground	A15447 25
ground	A15447 25 | 34984
ground	A15447 25 | 35003
ground	A15447 25 | 35033
ground	A15447 25 | 35091
ground	A15447 26
ground	A15447 26 | 35130
ground	A15447 26 | 35164
ground	A15447 26 | 35203
ground	A15447 27
ground	A15447 27 | 35265
ground	A15447 27 | 35300
ground	A15447 28
ground	A15447 29
ground	A15447 29 | 35378
ground	A15447 30
ground	A15447 30 | 35427
ground	A15447 30 | 35455
ground	A15447 30 | 35495
ground	A15447 30 | 35529
ground	A15447 30 | 35557
ground	A15447 30 | 35581
ground	A15447 31
ground	A15447 31 | 35630
ground	A15447 31 | 35652
ground	A15447 32
ground	A15447 33
ground	A15447 35
ground	A15447 35 | 35733
ground	A15447 36
ground	A15447 36 | 35782
ground	A15447 36 | 35811
ground	A15447 36 | 35842
ground	A15447 36 | 35878
ground	A15447 36 | 35905
ground	A15447 36 | 35949
ground	A15447 36 | 35972
ground	A15447 36 | 35990
ground	A15447 37
ground	A15447 38
ground	A15447 38 | 36058
ground	A15447 38 | 36100
ground	A15447 39
ground	A15447 40
ground	A15447 41
ground	A15447 41 | 36188
ground	A15447 41 | 36226
ground	A15447 41 | 36269
ground	A15447 41 | 36307
ground	A15447 41 | 36330
ground	A15447 42
ground	A15447 43
ground	A15447 44
ground	A15447 45
ground	A15447 45 | 36440
ground	A15447 45 | 36474
ground	A15447 45 | 36506
ground	A15447 46
ground	A15447 47
ground	A19985 1
ground	A19985 2
ground	A19985 4
ground	A19985 5
ground	A19985 6
ground	A19985 6 | 36626
ground	A19985 6 | 36638
ground	A19985 7
ground	A19985 7 | 36653
ground	A19985 8
ground	A19985 8 | 36678
ground	A19985 8 | 36682
ground	A19985 9
ground	A19985 9 | 36696
ground	A19985 9 | 36706
ground	A19985 10
ground	A19985 10 | 36729
ground	A19985 10 | 36737
ground	A19985 11
ground	A19985 11 | 36756
ground	A19985 11 | 36759
ground	A19985 11 | 36764
ground	A19985 11 | 36767
ground	A19985 12
ground	A19985 12 | 36781
ground	A19985 12 | 36802
ground	A19985 12 | 36815
ground	A19985 13
ground	A19985 13 | 36837
ground	A19985 13 | 36849
ground	A19985 13 | 36856
ground	A19985 14
ground	A19985 14 | 36869
ground	A19985 14 | 36872
ground	A19985 15
ground	A19985 15 | 36892
ground	A19985 15 | 36899
ground	A14450 2
ground	A14450 8
ground	A14450 9
ground	A14450 10
ground	A14450 11
ground	A14450 11 | 37196
ground	A14450 11 | 37275
ground	A14450 11 | 37341
ground	A14450 11 | 37437
ground	A14450 12
ground	A14450 13
ground	A14450 13 | 37637
ground	A14450 13 | 37717
ground	A14450 13 | 37796
ground	A14450 13 | 37890
ground	A14450 13 | 37981
ground	A14450 13 | 38083
ground	A14450 13 | 38169
ground	A14450 13 | 38238
ground	A14450 14
ground	A14450 14 | 38384
ground	A14450 14 | 38454
ground	A14450 15
ground	A14450 16
ground	A14450 16 | 38662
ground	A14450 17
ground	A14450 18
ground	A14450 19
ground	A14450 20
ground	A04767 1
ground	A04767 3
ground	A04767 4
ground	A04767 9
ground	A04767 9 | 39031
ground	A04767 10
ground	A04767 10 | 39148
ground	A04767 10 | 39176
ground	A04767 10 | 39192
ground	A04767 10 | 39227
ground	A04767 10 | 39279
ground	A04767 11
ground	A04767 12
ground	A04767 15
ground	A04767 16
ground	A04767 17
ground	A29709 1
ground	A29709 2
ground	A29709 2 | 39458
ground	A29709 2 | 39463
ground	A29709 2 | 39480
ground	A29709 2 | 39487
ground	A29709 2 | 39493
ground	A29709 2 | 39499
ground	A29709 2 | 39509
ground	A29709 2 | 39515
ground	A29709 2 | 39527
ground	A29709 2 | 39533
ground	A29709 2 | 39543
ground	A29709 2 | 39549
ground	A29709 2 | 39558
ground	A29709 2 | 39563
ground	A29709 2 | 39569
ground	A29709 2 | 39579
ground	A29709 2 | 39588
ground	A29709 2 | 39594
ground	A29709 2 | 39605
ground	A29709 3
ground	A29709 4
ground	A29709 7
ground	A29133 1
ground	A29133 2
ground	A29133 3
ground	A30942 1
ground	A30942 3
ground	A30942 3 | 39841
ground	A30942 3 | 39900
ground	A30942 4
ground	A30942 9
ground	A30942 14
ground	A30942 14 | 40083
ground	A30942 14 | 40173
ground	A30942 15
ground	A30942 21
ground	A30942 28
ground	A30942 37
ground	A30942 39
ground	A30942 45
ground	A30942 54
ground	A30942 61
ground	A30663 2
ground	A30663 6
ground	A30663 9
ground	A30663 12
ground	A30663 13
ground	A30663 14
ground	A30663 15
ground	A30663 16
ground	A30663 17
ground	A30663 18
ground	A30663 19
ground	A30663 22
ground	A30663 23
ground	A30663 24
ground	A30663 25
ground	A30663 26
ground	A30663 27
ground	A30663 28
ground	A30663 29
ground	A30663 30
ground	A30663 31
ground	A30663 32
ground	A30663 33
ground	A30663 34
ground	A30663 35
ground	A30663 36
ground	A30663 37
ground	A30663 38
ground	A30663 39
ground	A30663 40
ground	A30663 41
ground	A30663 42
ground	A30663 43
ground	A30663 44
ground	A30663 45
ground	A37390 1
ground	A37390 5
ground	A37390 7
ground	A37390 9
ground	A37390 11
ground	A37390 13
ground	A37390 14
ground	A37390 15
ground	A37390 16
ground	A37390 17
ground	A37390 18
ground	A37390 19
ground	A37390 20
ground	A37390 21
ground	A37390 21 | 42935
ground	A37390 21 | 43046
ground	A37390 22
ground	A37390 23
ground	A37390 24
ground	A37390 25
ground	A37390 26
ground	A37390 27
ground	A37390 28
ground	A37390 29
ground	A37390 30
ground	A37390 31
ground	A37390 31 | 43482
ground	A37390 31 | 43533
ground	A37390 33
ground	A37390 34
ground	A37390 36
ground	A37390 38
ground	A37390 39
ground	A37390 40
ground	A66823 1
ground	A66823 9
ground	A66823 10
ground	A66823 12
ground	A66823 13
ground	A66823 14
ground	A66823 15
ground	A66823 16
ground	A66823 17
ground	A66823 18
ground	A66823 20
ground	A66823 21
ground	A66823 23
ground	A66823 24
ground	A66823 25
ground	A66823 27
ground	A66823 28
ground	A66823 29
ground	A66823 30
ground	A66823 31
ground	A66823 32
ground	A66823 33
ground	A66823 34
ground	A66823 35
ground	A66823 36
ground	A66823 37
ground	A66823 38
ground	A66823 39
ground	A66823 40
ground	A66823 41
ground	A66823 42
ground	A66823 44
ground	A66823 45
ground	A66823 46
ground	A66823 47
ground	A66823 49
ground	A66823 51
ground	A66823 52
ground	A66823 53
ground	A66823 54
ground	A66823 55
ground	A66823 56
ground	A66823 57
ground	A66823 58
ground	A66823 59
ground	A66823 60
ground	A66823 61
ground	A66823 62
ground	A66823 63
ground	A66823 64
ground	A67237 5
ground	A67237 6
ground	A67237 7
ground	A67237 8
ground	A67237 9
ground	A67237 10
ground	A67237 11
ground	A67237 12
ground	A67237 13
ground	A67237 14
ground	A67237 14 | 46007
ground	A67237 15
ground	A67237 16
ground	A67237 17
ground	A67237 20
ground	A67237 21
ground	A67237 23
ground	A61580 2
ground	A61580 4
ground	A61580 6
ground	A61580 7
ground	A61580 9
ground	A61580 10
ground	A61580 10 | 46186
ground	A61580 10 | 46194
ground	A61580 11
ground	A61580 12
ground	A61580 13
ground	A61580 14
ground	A61580 15
ground	A61580 17
ground	A61580 18
ground	A61580 19
ground	A61580 20
ground	A61580 21
ground	A61580 22
ground	A61580 22 | 46341
ground	A61580 22 | 46351
ground	A61580 23
ground	A61580 23 | 46365
ground	A61580 23 | 46370
ground	A61580 24
ground	A61580 24 | 46384
ground	A61580 24 | 46391
ground	A61580 25
ground	A61580 25 | 46402
ground	A61580 25 | 46407
ground	A61580 25 | 46415
ground	A61580 25 | 46422
ground	A61580 25 | 46430
ground	A61580 25 | 46435
ground	A61580 25 | 46443
ground	A61580 25 | 46452
ground	A61580 26
ground	A61580 26 | 46463
ground	A61580 26 | 46471
ground	A61580 27
ground	A61580 28
ground	A61580 28 | 46493
ground	A61580 28 | 46501
ground	A61580 28 | 46508
ground	A61580 28 | 46512
ground	A61580 28 | 46515
ground	A61580 29
ground	A61580 29 | 46527
ground	A61580 29 | 46530
ground	A61580 29 | 46538
ground	A61580 29 | 46548
ground	A61580 30
ground	A61580 30 | 46570
ground	A61580 30 | 46576
ground	A61580 30 | 46582
ground	A61580 30 | 46588
ground	A61580 30 | 46601
ground	A61580 31
ground	A61580 31 | 46621
ground	A61580 31 | 46624
ground	A61580 31 | 46632
ground	A61580 31 | 46636
ground	A61580 32
ground	A61580 32 | 46653
ground	A61580 33
ground	A61580 33 | 46670
ground	A61580 33 | 46686
ground	A68595 3
ground	A68595 5
ground	A68595 7
ground	A68595 11
ground	A68595 12
ground	A68595 12 | 46808
ground	A68595 12 | 46842
ground	A68595 12 | 46868
ground	A68595 12 | 46900
ground	A68595 12 | 46941
ground	A68595 13
ground	A68595 13 | 46984
ground	A68595 13 | 47013
ground	A68595 13 | 47045
ground	A68595 15
ground	A68595 15 | 47102
ground	A68595 15 | 47141
ground	A68595 15 | 47172
ground	A68595 16
ground	A68595 17
ground	A69728 1
ground	A69728 4
ground	A69728 5
ground	A69728 8
ground	A69728 9
ground	A69728 9 | 47302
ground	A69728 9 | 47324
ground	A69728 9 | 47337
ground	A69728 10
ground	A69728 10 | 47358
ground	A69728 10 | 47370
ground	A69728 10 | 47386
ground	A69728 11
ground	A69728 12
ground	A69728 12 | 47449
ground	A69728 12 | 47472
ground	A69728 12 | 47498
ground	A69728 12 | 47528
ground	A69728 12 | 47544
ground	A69728 13
ground	A69728 13 | 47579
ground	A69728 13 | 47597
ground	A69728 13 | 47621
ground	A69728 14
ground	A69728 14 | 47659
ground	A69728 14 | 47681
ground	A69728 14 | 47702
ground	A69728 14 | 47726
ground	A69728 14 | 47752
ground	A69728 15
ground	A69728 15 | 47782
ground	A69728 15 | 47799
ground	A69728 16
ground	A69728 17
ground	A69728 17 | 47838
ground	A69728 17 | 47853
ground	A69728 18
ground	A69728 18 | 47874
ground	A69728 18 | 47893
ground	A54833 1
ground	A54833 2
ground	A54833 3
ground	A54833 4
ground	A54833 5
ground	A54833 5 | 47946
ground	A54833 6
ground	A54833 6 | 47993
ground	A54833 6 | 48020
ground	A54833 7
ground	A54833 7 | 48033
ground	A54833 8
ground	A54833 9
ground	A51294 2
ground	A51294 3
ground	A51294 5
ground	A51294 8
ground	A51294 8 | 48203
ground	A51294 8 | 48292
ground	A51294 8 | 48362
ground	A51294 8 | 48453
ground	A51294 8 | 48546
ground	A51294 8 | 48632
ground	A51294 9
ground	A51294 9 | 48735
ground	A51294 9 | 48785
ground	A51294 9 | 48825
ground	A51294 9 | 48856
ground	A51294 9 | 48903
ground	A51294 9 | 48937
ground	A51294 10
ground	A51294 10 | 49064
ground	A51294 10 | 49118
ground	A51294 10 | 49188
ground	A51294 10 | 49264
ground	A51294 10 | 49332
ground	A51294 10 | 49396
ground	A51294 10 | 49487
ground	A51294 10 | 49583
ground	A57386 1
ground	A57386 2
ground	A57386 3
ground	A57386 5
ground	A57386 5 | 49741
ground	A57386 5 | 49795
ground	A57386 5 | 49826
ground	A57386 5 | 49876
ground	A57386 5 | 49968
ground	A57386 5 | 50023
ground	A57386 5 | 50108
ground	A57386 5 | 50147
ground	A57248 3
ground	A57248 4
ground	A57248 6
ground	A57248 8
ground	A57248 9
ground	A57248 9 | 50416
ground	A57248 9 | 50448
ground	A57248 10
ground	A57248 10 | 50514
ground	A57248 11
ground	A57248 12
ground	A57248 14
ground	A57248 17
ground	A57248 18
ground	A57248 20
ground	A57248 21
ground	A57248 22
ground	A57248 23
ground	A57248 26
ground	A57248 28
ground	A57248 29
ground	A57248 31
ground	A57248 32
ground	A57248 34
ground	A57248 41
ground	A57248 45
ground	A57248 46
ground	A57248 48
ground	A57248 49
ground	A57248 52
ground	A57248 62
ground	A57248 96
ground	A57248 135
ground	A57248 175
ground	A57248 181
ground	A57248 184
ground	A58795 1
ground	A58795 3
ground	A58795 12
ground	A58795 12 | 51808
ground	A58795 12 | 51822
ground	A58795 12 | 51837
ground	A58795 12 | 51847
ground	A58795 13
ground	A58795 14
ground	A58795 14 | 51872
ground	A58795 14 | 51880
ground	A58795 14 | 51893
ground	A58795 14 | 51903
ground	A58795 14 | 51917
ground	A58795 15
ground	A58795 15 | 51936
ground	A58795 15 | 51946
ground	A58795 15 | 51960
ground	A58795 15 | 51971
ground	A58795 15 | 51981
ground	A58795 15 | 51988
ground	A58795 15 | 52000
ground	A58795 15 | 52010
ground	A58795 15 | 52020
ground	A58795 16
ground	A58795 16 | 52053
ground	A58795 16 | 52062
ground	A58795 16 | 52073
ground	A58795 17
ground	A58795 17 | 52095
ground	A58795 17 | 52113
ground	A58795 17 | 52121
ground	A58795 17 | 52136
ground	A58795 17 | 52143
ground	A46995 1
ground	A46995 2
ground	A46995 3
ground	A46995 4
ground	A46995 6
ground	A46995 6 | 52206
ground	A46995 6 | 52218
ground	A46995 7
ground	A46995 7 | 52239
ground	A46995 7 | 52254
ground	A46995 7 | 52268
ground	A46995 8
ground	A46995 8 | 52296
ground	A46995 8 | 52315
ground	A46995 8 | 52327
ground	A46995 8 | 52341
ground	A46995 8 | 52353
ground	A46995 8 | 52365
ground	A46995 9
ground	A46995 9 | 52385
ground	A46995 9 | 52406
ground	A46995 10
ground	A46995 10 | 52428
ground	A46995 10 | 52444
ground	A46995 10 | 52451
ground	A46995 10 | 52467
ground	A46995 10 | 52481
ground	A46995 11
ground	A46995 11 | 52511
ground	A46995 11 | 52538
ground	A46995 12
ground	A46995 12 | 52570
ground	A46995 12 | 52592
ground	A46995 12 | 52610
ground	A46995 12 | 52624
ground	A46995 12 | 52639
ground	A46995 12 | 52666
ground	A46995 12 | 52679
ground	A46995 12 | 52696
ground	A46995 12 | 52708
ground	A46995 12 | 52723
ground	A46995 12 | 52740
ground	A46995 12 | 52762
ground	A46995 12 | 52801
ground	A46995 12 | 52827
ground	A46995 12 | 52861
ground	A46995 12 | 52896
ground	A46995 13
ground	A46995 13 | 52939
ground	A46995 13 | 52957
ground	A46995 13 | 52978
ground	A46995 13 | 52996
ground	A46995 14
ground	A46995 14 | 53017
ground	A46995 14 | 53038
ground	A46995 14 | 53053
ground	A46995 15
ground	A45277 1
ground	A45277 3
ground	A45277 7
ground	A45277 10
ground	A45277 10 | 53117
ground	A45277 10 | 53123
ground	A45277 12
ground	A45277 13
ground	A45277 13 | 53148
ground	A45277 13 | 53160
ground	A45277 16
ground	A45277 16 | 53177
ground	A45277 16 | 53182
ground	A45277 16 | 53190
ground	A45277 16 | 53195
ground	A45277 17
ground	A45277 19
ground	A45277 19 | 53221
ground	A45277 19 | 53227
ground	A45277 19 | 53233
ground	A45277 19 | 53239
ground	A45277 20
ground	A45277 22
ground	A45277 22 | 53261
ground	A45277 22 | 53279
ground	A45277 22 | 53284
ground	A45277 22 | 53289
ground	A45277 23
ground	A45277 25
ground	A45277 25 | 53308
ground	A45277 25 | 53314
ground	A45277 26
ground	A46991 1
ground	A46991 3
ground	A46991 4
ground	A46991 5
ground	A46991 7
ground	A46991 8
ground	A46991 11
ground	A46991 12
ground	A46991 13
ground	A46991 13 | 53474
ground	A46991 13 | 53492
ground	A46991 13 | 53515
ground	A46991 13 | 53526
ground	A46991 13 | 53544
ground	A46991 13 | 53565
ground	A46991 13 | 53582
ground	A46991 13 | 53597
ground	A46991 13 | 53606
ground	A46991 13 | 53619
ground	A46991 13 | 53631
ground	A46991 13 | 53640
ground	A46991 13 | 53648
ground	A46991 13 | 53652
ground	A46991 13 | 53669
ground	A46991 13 | 53685
ground	A46991 13 | 53701
ground	A46991 13 | 53714
ground	A46991 13 | 53723
ground	A46991 13 | 53730
ground	A46991 13 | 53747
ground	A46991 14
ground	A46991 15
ground	A46991 16
ground	A46991 16 | 53804
ground	A46991 16 | 53839
ground	A46991 16 | 53856
ground	A46991 16 | 53867
ground	A46991 16 | 53883
ground	A46991 16 | 53892
ground	A46991 17
ground	A46991 17 | 53925
ground	A46991 17 | 53935
ground	A46991 17 | 53943
ground	A46991 17 | 53958
ground	A46991 17 | 53969
ground	A46991 18
ground	A46991 18 | 54004
ground	A46991 18 | 54022
ground	A46991 18 | 54036
ground	A46991 18 | 54049
ground	A46991 18 | 54062
ground	A46991 19
ground	A46991 19 | 54088
ground	A46991 19 | 54106
ground	A46991 19 | 54122
ground	A46991 19 | 54129
ground	A46991 19 | 54142
ground	A46991 20
ground	A46991 21
ground	A46991 23
ground	A46991 24
ground	A46991 25
ground	A46991 26
ground	A46991 27
ground	A46991 28
ground	A46991 28 | 54236
ground	A46991 29
ground	A46991 30
ground	A46991 31
ground	A46991 31 | 54275
ground	A46991 31 | 54289
ground	A46991 32
ground	A46991 33
ground	A46991 34
ground	A46991 35
ground	A46991 36
ground	A46991 37
ground	A46991 38
ground	A46991 39
ground	A46991 40
ground	A46991 41
ground	A46991 42
ground	A46991 43
ground	A46991 44
ground	A46991 45
ground	A46991 45 | 54460
ground	A46991 45 | 54468
ground	A46991 46
ground	A46991 47
ground	A46991 48
ground	A46991 49
ground	A46991 50
ground	A46991 52
ground	A46991 53
ground	A46991 54
ground	A46991 55
ground	A46991 56
ground	A46991 57
ground	A46991 58
ground	A46991 60
ground	A47013 2
ground	A47013 3
ground	A47013 4
ground	A47013 5
ground	A47013 7
ground	A47013 8
ground	A47013 9
ground	A47013 10
ground	A47013 11
ground	A47013 12
ground	A47013 12 | 54694
ground	A47013 12 | 54711
ground	A47013 13
ground	A47013 14
ground	A47013 15
ground	A47013 16
ground	A47013 17
ground	A47013 18
ground	A47013 20
ground	A47013 20 | 54820
ground	A47013 21
ground	A47013 21 | 54846
ground	A47013 22
ground	A47013 22 | 54887
ground	A47013 22 | 54904
ground	A47013 22 | 54918
ground	A47013 24
ground	A47013 24 | 54958
ground	A47013 25
ground	A47013 26
ground	A47013 27
ground	A47013 27 | 55089
ground	A47013 28
ground	A47013 29
ground	A47013 30
ground	A47013 31
ground	A47013 32
ground	A47013 33
ground	A47013 34
ground	A47013 35
ground	A47013 36
ground	A47013 37
ground	A47013 38
ground	A47013 39
ground	A47013 40
ground	A47013 41
ground	A47013 42
ground	A47013 43
ground	A47013 44
ground	A47013 45
ground	A47013 47
ground	A47013 47 | 55815
ground	A47013 47 | 55832
ground	A47013 48
ground	A47013 48 | 55891
ground	A47013 49
ground	A47013 50
ground	A47013 50 | 55982
ground	A47013 50 | 56007
ground	A47013 51
ground	A47013 51 | 56049
ground	A47013 52
ground	A47013 53
ground	A47013 53 | 56122
ground	A47013 54
ground	A47013 55
ground	A47013 56
ground	A47013 57
ground	A47013 58
ground	A47013 58 | 56354
ground	A47013 59
ground	A47013 60
ground	A47013 61
ground	A47013 61 | 56437
ground	A47013 62
ground	A47013 62 | 56464
ground	A47013 63
ground	A47013 63 | 56491
ground	A47013 63 | 56510
ground	A47013 64
ground	A49252 2
ground	A49252 6
ground	A49252 7
ground	A49252 8
ground	A49252 9
ground	A49252 10
ground	A49252 11
ground	A49252 12
ground	A49252 13
ground	A49252 14
ground	A49252 15
ground	A49252 16
ground	A49252 17
ground	A49252 18
ground	A49252 19
ground	A49252 20
ground	A49252 21
ground	A49252 22
ground	A49252 24
ground	A49252 25
ground	A49252 25 | 57146
ground	A49252 26
ground	A46699 2
ground	A46699 5
ground	A46699 9
ground	A46699 11
ground	A46699 14
ground	A46699 15
ground	A46699 15 | 57343
ground	A46699 15 | 57360
ground	A46699 15 | 57383
ground	A46699 15 | 57406
ground	A46699 15 | 57434
ground	A46699 16
ground	A46699 20
ground	A46699 20 | 57495
ground	A46699 20 | 57530
ground	A46699 20 | 57572
ground	A46699 20 | 57605
ground	A46699 20 | 57634
ground	A46699 20 | 57671
ground	A46699 20 | 57704
ground	A46699 20 | 57733
ground	A46699 20 | 57751
ground	A46699 21
ground	A46699 27
ground	A46699 27 | 57841
ground	A46699 27 | 57865
ground	A46699 27 | 57886
ground	A46699 27 | 57908
ground	A46699 27 | 57929
ground	A46699 27 | 57942
ground	A46699 27 | 57959
ground	A46699 27 | 57971
ground	A46699 28
ground	A46699 31
ground	A46699 31 | 58038
ground	A46699 32
ground	A46699 35
ground	A46699 35 | 58122
ground	A46699 35 | 58162
ground	A46699 35 | 58202
ground	A46699 35 | 58245
ground	A46699 36
ground	A46699 36 | 58314
ground	A46699 36 | 58342
